Altitude_ft,Density_slug_ft3,Motor,Prop,Voltage_V,Thrust_g,RPM,InputPower_W,Reason,Feasible,Meets_30ft,S_TO_ft,T_TO_s,V_pitch_mph,V_stall_mph,V_max_mph,V_cruise_mph,n_turn,V_turn_mph,R_turn_ft,Lap_time_s,First_lap_s,N_laps_5min,Mission_energy_Wh,MotorProp_lb,Battery_lb,Total_lb
1300,0.002287742906737837,V807 KV170,G29*9.5,44.71,20997.0,5200,6782.02,OK,True,True,26.364932551709465,1.0800580379710996,46.78029055555556,27.7364616054286,42.272716,38.04544440000001,1.3,37.95331417410572,115.9398898281185,62.01577598162504,68.09583401959614,4,44.249738828243196,,0.7621395251212617,30.746297525121264
1300,0.002287742906737837,V10 KV160,G29*9.5,45.23,25171.0,5539,6084.92,OK,True,True,22.294057969066436,0.9090747378182357,49.83000565138889,27.87320270047268,45.681806,41.113625400000004,1.5,40.95751738706796,100.31601223786402,54.152785212103495,60.06185994992173,5,53.57451956959585,,0.9227457604181437,31.050204060418146
1300,0.002287742906737837,V10 KV160,G30*10.5,44.82,27976.0,5318,6988.97,OK,True,True,20.046766801128896,0.817030710609831,52.87782680833333,27.878723317739396,49.090896,44.1818064,1.7,43.62434065395233,92.55179958190149,49.04170442568196,54.858735136291784,5,54.288710702401424,,0.9350466983494391,31.06250499834944
1300,0.002287742906737837,V10L KV170,G29*9.5,44.53,28869.0,5888,7673.5,OK,True,True,19.50232608116216,0.7939356303194541,52.96968284444444,27.918361669895102,49.090896,44.1818064,1.8,44.940285960786234,90.2205918247855,48.06497853310931,53.858914163428764,4,44.700798075079064,,0.7699083863459437,31.150897986345942
1300,0.002287742906737837,V10L KV170,G30*10.5,44.08,31798.0,5651,8650.57,OK,True,True,17.69831438156524,0.7201978130650557,56.18890547083333,27.930362503715745,52.499986,47.2499874,2.0,47.390747945243795,86.6930967004098,44.53364765071858,50.253845463783634,4,46.256017304968175,,0.7966948505537417,31.17768445055374
1300,0.002287742906737837,VL5009 KV170,DZ17*6.2,45.6,8624.0,9665,2357.0,OK,True,False,61.75750252385365,2.5818459462709735,56.74525001944445,27.185106758571838,44.31817,39.886353,1.3,37.19028734129025,111.32495800708286,59.83531533505448,67.41716128132546,4,40.54441266384344,,0.6983204925543945,29.536076092554396
1300,0.002287742906737837,VL6011 KV180,P22*6.6,43.7,9992.0,7011,2364.0,OK,True,False,50.484864503544955,2.1331690492867166,43.818738315000004,26.893569663014993,34.772718000000005,31.2954462,1.0,32.27263151749533,69634.87114686632,18530.755270477686,18537.888439526974,0,1.4007810090316106,,0.02412648303227554,28.905974483032278
1300,0.002287742906737837,VL6013 KV210,P22*6.6,44.56,12517.0,7195,3447.0,OK,True,False,42.12535990628287,1.755382238981075,44.96873800833333,27.27285680037952,37.499990000000004,33.749991,1.1,34.32153675128306,171.8627753259472,83.30760948393197,90.06299172291304,3,37.80898587521827,,0.6512066128142476,29.72706117281425
1300,0.002287742906737837,VL7015 KV190,P24*7.2,43.32,13839.0,6584,3266.0,OK,True,False,38.80369118262767,1.607836689701101,44.890897120000005,27.427736670675095,38.181808000000004,34.3636272,1.1,34.516432767858774,173.82017442804602,82.82973814217453,89.43757483187564,3,38.01164778163848,,0.6546971791590297,30.06565397915903
1300,0.002287742906737837,VL8015 KV170,G26*8.5,43.77,14233.0,5278,3684.0,OK,True,False,38.145262498890816,1.575826738157117,42.48389018611111,27.510632787967488,36.136354000000004,32.522718600000005,1.1,34.619990418639645,174.86474423250039,85.20537167001567,91.78119840817278,3,39.619260631059184,,0.6823860497847319,30.247666249784732
1300,0.002287742906737837,VL8018 KV180,G26*8.5,42.48,16107.0,5657,4043.0,OK,True,False,33.978848457206254,1.3991232581719424,45.534552251388895,27.603099910774876,39.545444,35.59089960000001,1.2,36.277868443224456,132.6524277141079,69.64355386755267,76.04267712572461,4,45.68461350502664,,0.7868532236363422,30.451341323636342
